date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:14:22	727/727	---M--	200	added ('OK')	image/png	etag:%22fff5d86ea4c71876d5f1255992857fb7%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/untitled-design-532_9.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/untitled-design-532_9.png	(from https://www.strengthcoachglasgow.co.uk/success-stories.html)
13:14:22	63944/63944	---M--	200	added ('OK')	image/png	etag:%221cc482d7c00edd4c8ce07d7b8b56ce03%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/paul-chalmers_1.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/paul-chalmers_1.png	(from https://www.strengthcoachglasgow.co.uk/success-stories.html)
13:14:23	201766/201766	---M--	200	added ('OK')	image/png	etag:%22294833fa8755cdb9a2d1171e2f0b47f3%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/ken-success-story_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/ken-success-story_orig.png	(from https://www.strengthcoachglasgow.co.uk/success-stories.html)
13:14:24	108816/108816	---M--	200	added ('OK')	image/png	etag:%22a02e6f555fee2cd6277d4e2378dc105e%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/brenda-glancy_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/brenda-glancy_orig.png	(from https://www.strengthcoachglasgow.co.uk/success-stories.html)
13:14:25	84271/84271	---M--	200	added ('OK')	image/png	etag:%22e4f6905bcf04d7133a8234bc73ab0c1e%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/ruby-rose-jackson_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/ruby-rose-jackson_orig.png	(from https://www.strengthcoachglasgow.co.uk/success-stories.html)
13:14:25	67475/67475	---M--	200	added ('OK')	image/png	etag:%228540847d8cf37995c1647cf9fd97dd6b%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/jas-mrx_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/jas-mrx_orig.png	(from https://www.strengthcoachglasgow.co.uk/success-stories.html)
13:14:26	73209/73209	---M--	200	added ('OK')	image/png	etag:%22ecd6e9efbaaf514e537f05505e545b58%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/natalie-foxley_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/natalie-foxley_orig.png	(from https://www.strengthcoachglasgow.co.uk/success-stories.html)
13:14:26	727/727	---M--	200	added ('OK')	image/png	etag:%22fff5d86ea4c71876d5f1255992857fb7%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/untitled-design-532_10.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/untitled-design-532_10.png	(from https://www.strengthcoachglasgow.co.uk/contact.html)
13:14:26	49595/49595	---M--	200	added ('OK')	image/png	etag:%22f3dc25322b2f27ddcce8e2b9145ea776%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/colin-stark_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/colin-stark_orig.png	(from https://www.strengthcoachglasgow.co.uk/success-stories.html)
13:14:28	120397/120397	---M--	200	added ('OK')	image/png	etag:%22784eec0a0c135e164cd71972976ed912%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/exercisespotlightsideplank_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/exercisespotlightsideplank_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:28	515210/515210	---M--	200	added ('OK')	image/png	etag:%225a67586725c6456c49e6b5102b6594d8%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/pullupmateblog_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/pullupmateblog_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:28	119678/119678	---M--	200	added ('OK')	image/png	etag:%22ebe2abb6fe38e6b4cb6d8f0cfd949f10%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/exercisespotlightsnatch_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/exercisespotlightsnatch_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:28	127259/127259	---M--	200	added ('OK')	image/png	etag:%22d46c07d0d49e08941b688f6daea7e96b%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/exercisespotlightstandinglongjump_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/exercisespotlightstandinglongjump_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:29	120905/120905	---M--	200	added ('OK')	image/png	etag:%22766b5c527ddc08c915437edcc678ff49%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/exercisespotlightwalkinglunge_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/exercisespotlightwalkinglunge_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:30	123260/123260	---M--	200	added ('OK')	image/png	etag:%22c9266865148e4af5cd679b26ed29ca5f%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/exercisespotlightdeadbug_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/exercisespotlightdeadbug_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:30	292209/292209	---M--	200	added ('OK')	image/png	etag:%2223f7788916f19942b52c324fe87b1d48%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/gymsreopenblog_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/gymsreopenblog_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:31	510990/510990	---M--	200	added ('OK')	image/png	etag:%220243e7b137bda0d391558cec4f3e6746%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/glasgowptbanner_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/glasgowptbanner_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:32	498/498	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2007:44:32%20GMT	http://www.strengthcoachglasgow.co.uk/blog/pull-up-mate-review	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/pull-up-mate-review.eb.delayed	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:32	45667/45667	---M-Z	200	added ('OK')	text/html	etag:W/%22af4c910301cdb58a908f04d62b719a78-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/pull-up-mate-review	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/pull-up-mate-review.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:32	122783/122783	---M--	200	added ('OK')	image/png	etag:%22c08eb671a5f0d7fac1de417d5cafe1f5%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/exercisespotlightalekna_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/exercisespotlightalekna_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:32	127220/127220	---M--	200	added ('OK')	image/png	etag:%22364ebab9d45745ccf595a58ea1d00c0a%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/exercisespotlightboxsquat_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/exercisespotlightboxsquat_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:32	346/346	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2007:44:33%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2021/03/pull-up-mate-review.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2021/03/pull-up-mate-review.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:34	594/594	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2007:44:34%20GMT	http://www.strengthcoachglasgow.co.uk/blog/how-to-become-a-personal-trainer-in-glasgow	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/how-to-become-a-personal-trainer-in-glasgow	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:34	56223/56223	---M-Z	200	added ('OK')	text/html	etag:W/%22e5513a446c83787dc418fdc985f438b6-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/how-to-become-a-personal-trainer-in-glasgow	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/how-to-become-a-personal-trainer-in-glasgow.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:35	442/442	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2007:44:35%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/12/how-to-become-a-personal-trainer-in-glasgow.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/12/how-to-become-a-personal-trainer-in-glasgow.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:35	538/538	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2007:44:36%20GMT	http://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-side-plank	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-side-plank	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:35	40739/40739	---M-Z	200	added ('OK')	text/html	etag:W/%2262bde718dd30eb6e3cfecbe830af4e7c-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-side-plank	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-side-plank.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:36	386/386	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2007:44:36%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/07/exercise-spotlight-side-plank.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/07/exercise-spotlight-side-plank.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:36	522/522	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2007:44:37%20GMT	http://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-snatch	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-snatch	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:37	42755/42755	---M-Z	200	added ('OK')	text/html	etag:W/%22c0a7002ee9e3f4283aedfe911fa944fc-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-snatch	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-snatch.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:37	370/370	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2007:44:38%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/07/exercise-spotlight-snatch.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/07/exercise-spotlight-snatch.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:37	614/614	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2007:44:38%20GMT	http://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-standing-long-jump-broad-jump	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-standing-long-jump-broad-jump	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:38	41447/41447	---M-Z	200	added ('OK')	text/html	etag:W/%220fd595291f8789afcc36e424427275bc-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-standing-long-jump-broad-jump	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-standing-long-jump-broad-jump.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:38	462/462	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2007:44:39%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/07/exercise-spotlight-standing-long-jump-broad-jump.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/07/exercise-spotlight-standing-long-jump-broad-jump.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:39	550/550	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2007:44:39%20GMT	http://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-walking-lunge	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-walking-lunge	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:39	41453/41453	---M-Z	200	added ('OK')	text/html	etag:W/%22e6c793b07a8a2f23da2534c9fb6f32fd-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-walking-lunge	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-walking-lunge.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:40	398/398	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2007:44:40%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/06/exercise-spotlight-walking-lunge.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/06/exercise-spotlight-walking-lunge.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:40	522/522	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2007:44:41%20GMT	http://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-alekna	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-alekna	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:40	41064/41064	---M-Z	200	added ('OK')	text/html	etag:W/%22463b345c1ea99dacc34f32030ce09e92-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-alekna	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-alekna.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:41	370/370	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2007:44:41%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/06/exercise-spotlight-alekna.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/06/exercise-spotlight-alekna.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:41	590/590	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2007:44:42%20GMT	http://www.strengthcoachglasgow.co.uk/blog/when-will-gyms-in-glasgow-scotland-re-open	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/when-will-gyms-in-glasgow-scotland-re-open	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:42	41931/41931	---M-Z	200	added ('OK')	text/html	etag:W/%2230275e7ad3e5d51921238949fd6eee55-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/when-will-gyms-in-glasgow-scotland-re-open	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/when-will-gyms-in-glasgow-scotland-re-open.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:42	438/438	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2007:44:43%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/06/when-will-gyms-in-glasgow-scotland-re-open.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/06/when-will-gyms-in-glasgow-scotland-re-open.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:42	526/526	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2007:44:43%20GMT	http://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-deadbug	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-deadbug	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:43	40801/40801	---M-Z	200	added ('OK')	text/html	etag:W/%2228ba43811cadddf19645633f5918c980-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-deadbug	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-deadbug.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:43	374/374	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2007:44:44%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/06/exercise-spotlight-deadbug.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/06/exercise-spotlight-deadbug.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:44	534/534	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2007:44:44%20GMT	http://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-box-squat	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-box-squat	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:44	41137/41137	---M-Z	200	added ('OK')	text/html	etag:W/%2265d4c93f85413f86812dd888a12fccb8-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-box-squat	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-box-squat.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:45	382/382	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2007:44:45%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/06/exercise-spotlight-box-squat.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/06/exercise-spotlight-box-squat.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:45	60484/60484	---M-Z	200	added ('OK')	text/html	etag:W/%22744ed50b5893481478502fb339c781bf-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/previous/2	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/previous/2.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:46	38295/38295	---M-Z	200	added ('OK')	text/html	etag:W/%2210b29c7a6ecaa97bee7a0a34e4f5546c-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/03-2021	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/03-2021.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:46	43469/43469	---M-Z	200	added ('OK')	text/html	etag:W/%226bcbf2cc8cbb6c0764ee4c6f90ec4f6c-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/07-2020	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/07-2020.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:47	38741/38741	---M-Z	200	added ('OK')	text/html	etag:W/%22ed90f1eb8baa68a4ad106f4325c9db58-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/12-2020	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/12-2020.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:48	50601/50601	---M-Z	200	added ('OK')	text/html	etag:W/%227d47b1cc05fd3ccaf000e49bcbac27f4-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/06-2020	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/06-2020.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:48	55795/55795	---M-Z	200	added ('OK')	text/html	etag:W/%22bce72843ed94d4a422864493c991a79a-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/05-2020	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/05-2020.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:49	43845/43845	---M-Z	200	added ('OK')	text/html	etag:W/%22353d780391fdae22e9b0ae2f93b0b557-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/04-2020	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/04-2020.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:49	39203/39203	---M-Z	200	added ('OK')	text/html	etag:W/%22b2374431b6fa3e005e31601e7dd73fd4-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/03-2020	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/03-2020.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:49	39079/39079	---M-Z	200	added ('OK')	text/html	etag:W/%22a2791644d46ffff94357d6b4c3225d67-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/02-2020	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/02-2020.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:50	38975/38975	---M-Z	200	added ('OK')	text/html	etag:W/%2226ef5b0ea108739a1126b5ab527f14d0-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/01-2020	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/01-2020.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:50	38974/38974	---M-Z	200	added ('OK')	text/html	etag:W/%227d15c62e3c609651473a894dacbf0677-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/12-2019	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/12-2019.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:51	38823/38823	---M-Z	200	added ('OK')	text/html	etag:W/%22e91acf238a6a191953ce79e97b2a8d11-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/11-2019	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/11-2019.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:51	38805/38805	---M-Z	200	added ('OK')	text/html	etag:W/%22084cede88a70aa34933671da4bdc58d0-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/10-2019	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/10-2019.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:51	38839/38839	---M-Z	200	added ('OK')	text/html	etag:W/%22e5d89b236d9b7726620301f645a47e81-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/09-2019	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/09-2019.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:51	49176/49176	---M-Z	200	added ('OK')	text/html	etag:W/%22767e45cf202bb4e7f58ae4d76fd187d2-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/08-2019	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/08-2019.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:52	46326/46326	---M-Z	200	added ('OK')	text/html	etag:W/%2286131a2669583b73bf3a408fc243b84c-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/07-2019	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/07-2019.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:52	46049/46049	---M-Z	200	added ('OK')	text/html	etag:W/%2205833ab079715fadf7efa887c7ad2f53-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/06-2019	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/06-2019.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:53	46045/46045	---M-Z	200	added ('OK')	text/html	etag:W/%22421b94c3302854054d950db63180bb6f-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/05-2019	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/05-2019.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:53	44802/44802	---M-Z	200	added ('OK')	text/html	etag:W/%2290faf31859308687a18ea8d00ae97370-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/04-2019	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/04-2019.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:53	45224/45224	---M-Z	200	added ('OK')	text/html	etag:W/%22ae146ab06549dc3e68de43bd12b24600-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/03-2019	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/03-2019.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:54	63723/63723	---M-Z	200	added ('OK')	text/html	etag:W/%22203f81f3c6466a287b2a67afd668a675-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/02-2019	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/02-2019.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:54	47536/47536	---M-Z	200	added ('OK')	text/html	etag:W/%22cf4683a97764093b6eb09efc905fb962-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/01-2019	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/01-2019.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:54	43886/43886	---M-Z	200	added ('OK')	text/html	etag:W/%22fcf3ec467a1d36146d18ecc4c9dcb039-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/archives/12-2018	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/archives/12-2018.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:55	59544/59544	---M-Z	200	added ('OK')	text/html	etag:W/%2234c6a2dee304ab782f23dbf258e24c66-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/category/all	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/category/all.html	(from https://www.strengthcoachglasgow.co.uk/blog)
13:14:55	47598/47598	---M-Z	200	added ('OK')	text/html	etag:W/%2244ff99045cb89295473613151ff407a4-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/category/diet	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/category/diet.html	(from https://www.strengthcoachglasgow.co.uk/blog)
